"assignee_key_id","years","assignee_organization","assignee_type","assignee_country","assignee_state","number_of_patents","number_of_inventors","specialization","fuel_price","domestic","government"
193022,1976,"Resonance Motors, Inc.",2,"US","CA",1,1,"123/297",5.04,"1","0"
193059,1977,"Pennsylvania Research Corporation",2,"US","PA",2,6,"123/406.23",5.21,"1","0"
193188,1979,"Promac Corporation",2,"US","IL",2,2,"123/78C",7.27,"1","0"
193356,1976,"Fairchild Camera and Instrument Corporation",2,"US","CA",1,2,"123/611",5.04,"1","0"
193356,1978,"Fairchild Camera and Instrument Corporation",2,"US","CA",1,2,"123/486",5.48,"1","0"
193356,1980,"Fairchild Camera and Instrument Corporation",2,"US","CA",1,2,"123/487",10.19,"1","0"
194653,1976,"GTE Laboratories Incorporated",2,"US","MA",1,2,"123/598",4.88,"1","0"
194737,1976,"Outboard Marine Corporation",2,"US","IL",6,10,"123/179.11",4.93,"1","0"
194737,1977,"Outboard Marine Corporation",2,"US","IL",4,4,"123/179.24",5.23,"1","0"
194737,1978,"Outboard Marine Corporation",2,"US","IL",6,10,"123/185.3",5.32,"1","0"
194737,1979,"Outboard Marine Corporation",2,"US","IL",5,7,"123/169.PH",7.27,"1","0"
194737,1980,"Outboard Marine Corporation",2,"US","IL",11,14,"123/182.1",9.81,"1","0"
194737,1984,"Outboard Marine Corporation",2,"US","IL",1,2,"180/65.1",8.82,"1","0"
195029,1977,"Orange State, Inc.",2,"US","FL",1,1,"60/516",4.7,"1","0"
195727,1976,"Ducellier & Cie",3,"FR",".",1,1,"123/624",NA,"0","0"
195727,1977,"Ducellier & Cie",3,"FR",".",5,5,"123/406.64",NA,"0","0"
195727,1978,"Ducellier & Cie",3,"FR",".",3,3,"123/406.64",NA,"0","0"
195727,1979,"Ducellier & Cie",3,"FR",".",1,1,"123/610",NA,"0","0"
195799,1976,"Societe Industrielle de Brevets et d'Etudes S.I.B.E.",3,"FR",".",3,3,"123/198.DB",NA,"0","0"
195799,1977,"Societe Industrielle de Brevets et d'Etudes S.I.B.E.",3,"FR",".",2,2,"123/438",NA,"0","0"
195799,1978,"Societe Industrielle de Brevets et d'Etudes S.I.B.E.",3,"FR",".",4,6,"123/442",NA,"0","0"
195799,1979,"Societe Industrielle de Brevets et d'Etudes S.I.B.E.",3,"FR",".",5,7,"123/179.16",NA,"0","0"
195799,1980,"Societe Industrielle de Brevets et d'Etudes S.I.B.E.",3,"FR",".",2,4,"123/692",NA,"0","0"
196106,1982,"Electrokinetics, Inc.",2,"US","NJ",1,1,"180/65.6",10.06,"1","0"
196444,1979,"Omnewtronics, Inc.",2,"US","NV",1,3,"123/557",7.38,"1","0"
196444,1980,"Omnewtronics, Inc.",2,"US","NV",1,3,"123/523",9.96,"1","0"
197274,1976,"Motorengabrik Hatz KG.",3,"DE",".",1,2,"123/447",NA,"0","0"
197500,1978,"International Environmental Systems, Inc.",2,"US","OK",1,1,"123/65R",5.34,"1","0"
198300,1977,"VDO Adolf Schindling AG",3,"DE",".",1,6,"123/336",NA,"0","0"
198300,1978,"VDO Adolf Schindling AG",3,"DE",".",1,2,"123/360",NA,"0","0"
198300,1979,"VDO Adolf Schindling AG",3,"DE",".",4,8,"123/352",NA,"0","0"
198300,1984,"VDO Adolf Schindling AG",3,"DE",".",1,1,"701/123",NA,"0","0"
198805,1978,"Cooper Industries, Inc.",2,"US","TX",2,5,"123/575",4.88,"1","0"
198805,1985,"Cooper Industries, Inc.",2,"US","TX",1,2,"701/101",8.79,"1","0"
199069,1978,"Andreas Stihl Maschinenfabrik",3,"DE",".",1,2,"123/376",NA,"0","0"
199321,1978,"Societe Anonyme D.B.A.",3,"FR",".",1,2,"123/324",NA,"0","0"
199321,1979,"Societe Anonyme D.B.A.",3,"FR",".",1,2,"123/339.19",NA,"0","0"
199781,1977,"Thagard Technology Company",2,"US","CA",1,1,"123/3",5.33,"1","0"
200259,1976,"General Marine, Inc.",2,"US","MI",1,1,"123/598",4.89,"1","0"
200375,1978,"Hyster Company",2,"US","OR",2,5,"123/198.DB",5.29,"1","0"
200588,1976,"Facet Enterprises, Inc. Motor Components Division",2,"US","NY",1,1,"123/179.25",4.97,"1","0"
200634,1977,"Tecalemit Limited",3,"GB",".",1,1,"123/459",NA,"0","0"
202257,1976,"ACF Industries, Incorporated",2,"US","MO",1,4,"123/198D",4.75,"1","0"
202257,1976,"ACF Industries, Incorporated",2,"US","NY",2,4,"123/198D",4.97,"1","0"
202257,1977,"ACF Industries, Incorporated",2,"US","NY",2,3,"123/198D",5.24,"1","0"
202257,1978,"ACF Industries, Incorporated",2,"US","NY",6,11,"123/547",5.34,"1","0"
202257,1979,"ACF Industries, Incorporated",2,"US","NY",4,6,"123/458",7.41,"1","0"
202257,1980,"ACF Industries, Incorporated",2,"US","NY",1,2,"123/438",10.26,"1","0"
202257,1981,"ACF Industries, Incorporated",2,"US","NY",1,4,"701/103",11.22,"1","0"
202905,1977,"Automotive Products plc",3,"GB",".",1,2,"60/698",NA,"0","0"
203344,1976,"Turner Research, Inc.",2,"US","TX",1,1,"123/43A",4.56,"1","0"
203344,1977,"Turner Research, Inc.",2,"US","TX",1,1,"123/43A",4.85,"1","0"
203667,1978,"Aisan Industry Co., Ltd.",3,"JP",".",1,1,"123/676",NA,"0","0"
203667,1980,"Aisan Industry Co., Ltd.",3,"JP",".",2,3,"123/568.19",NA,"0","0"
204049,1979,"Livingston Industries Incorporated",2,"US","CA",2,2,"123/169.PH",7.47,"1","0"
204593,1980,"Societe pour l'Equipement de Vehicules",3,"FR",".",3,3,"123/439",NA,"0","0"
204860,1978,"Firma Andreas Stihl",3,"DE",".",1,3,"123/185.3",NA,"0","0"
205116,1980,"Firma Pierburg GmbH & Co. KG",3,"DE",".",1,1,"123/179.15",NA,"0","0"
205978,1986,"K.C. Southern Railway Company",2,"US","MO",1,1,"701/123",6.11,"1","0"
207100,1977,"Solitron Devices, Inc.",2,"US","NY",1,2,"123/609",5.24,"1","0"
207777,1986,"WABCO Westinghouse Fahrzeugbremsen GmbH",3,"DE",".",1,1,"701/104",NA,"0","0"
208493,1976,"SKF Industrial Trading and Development Company, B.V.",3,"NL",".",2,4,"123/41.12",NA,"0","0"
210418,1977,"Consolidated Freightways, Inc.",2,"US","CA",1,1,"123/559.1",5.33,"1","0"
210684,1979,"Karl Schmidt GmbH",3,"DE",".",3,7,"123/193.6",NA,"0","0"
211296,1980,"Sumari Engineering, Inc.",2,"US","AZ",1,1,"123/574",9.68,"1","0"
211821,1978,"Institutul National Pentru Creatie Stintifica si Tehnica - Increst",3,"RU",".",1,2,"123/48R",NA,"0","0"
213719,1978,"Automobiles M. Berliet",3,"FR",".",1,1,"123/193.3",NA,"0","0"
217486,1987,"Hitachi Metals, Ltd.",3,"JP",".",1,4,"60/272",NA,"0","0"
218379,1980,"Solwin Industries, Inc.",2,"US","NY",1,1,"60/698",10.26,"1","0"
219191,1980,"McGill Manufacturing Company, Inc.",2,"US","IN",1,2,"123/198.DC",10,"1","0"
219948,1976,"Exxon Research & Engineering Co.",2,"US","NJ",1,1,"123/54.2",4.95,"1","0"
219948,1977,"Exxon Research & Engineering Co.",2,"US","NJ",1,1,"123/406.69",5.23,"1","0"
219948,1978,"Exxon Research & Engineering Co.",2,"US","NJ",2,4,"123/198D",5.21,"1","0"
219948,1980,"Exxon Research & Engineering Co.",2,"US","NJ",1,1,"123/90.61",9.94,"1","0"
220438,1977,"Did-Mor Engineering and Manufacturing Co.",2,"US","TN",1,1,"123/568.15",5.13,"1","0"
220808,1976,"Alto Automotive, Inc.",2,"US","IL",1,1,"123/197.1",4.93,"1","0"
220808,1978,"Alto Automotive, Inc.",2,"US","IL",3,3,"123/188.4",5.32,"1","0"
220808,1980,"Alto Automotive, Inc.",2,"US","IL",1,1,"123/188.4",9.81,"1","0"
221515,1976,"Wankel GmbH",3,"DE",".",5,8,"123/242",NA,"0","0"
221515,1977,"Wankel GmbH",3,"DE",".",1,1,"123/218",NA,"0","0"
221652,1979,"Olson Engineering, Inc.",2,"US","CA",1,1,"123/587",7.47,"1","0"
226548,1982,"Battery Development Corporation",3,"US","NY",1,1,"180/65.225",10.45,"0","0"
226669,1978,"Pierburg GmbH",3,"DE",".",1,1,"123/406.69",NA,"0","0"
226669,1979,"Pierburg GmbH",3,"DE",".",3,10,"123/452",NA,"0","0"
226669,1980,"Pierburg GmbH",3,"DE",".",1,1,"123/568.31",NA,"0","0"
226963,1979,"J. M. Eltzroth & Associates, Inc.",2,"US","IL",1,1,"123/491",7.27,"1","0"
228443,1980,"R & D Associates",2,"US","CA",1,3,"123/26",10.19,"1","0"
228644,1978,"Delmag-Maschinenfabrik Reinhold Dornfeld GmbH & Co.",3,"DE",".",1,2,"123/46H",NA,"0","0"
228716,1976,"Isuzu Motors Limited",3,"JP",".",2,3,"123/25C",NA,"0","0"
228716,1977,"Isuzu Motors Limited",3,"JP",".",1,3,"123/275",NA,"0","0"
228716,1978,"Isuzu Motors Limited",3,"JP",".",3,5,"123/195C",NA,"0","0"
228716,1979,"Isuzu Motors Limited",3,"JP",".",2,6,"123/275",NA,"0","0"
228716,1980,"Isuzu Motors Limited",3,"JP",".",2,5,"123/179.6",NA,"0","0"
228967,1980,"GOETZEWERKE Friedrich Goetze AG",3,"DE",".",1,2,"123/193.2",NA,"0","0"
229800,1985,"Minolta Camera Kabushiki Kaisha",3,"JP",".",1,2,"701/113",NA,"0","0"
231107,1977,"J. C. Moore Research, Inc.",2,"US","OH",1,1,"123/556",5.08,"1","0"
231286,1978,"Talleres Diesel, S.A.",3,"ES",".",1,1,"123/379",NA,"0","0"
231668,1976,"The United States of America as represented by the United States National Institute of Health",6,"US","DC",1,4,"123/74R",5.08,"1","1"
232065,1981,"Williams Research Corporation",2,"US","MI",1,1,"123/3",11,"1","0"
232367,1979,"The Echlin Manufacturing Company",2,"US","CT",1,1,"123/406.59",7.26,"1","0"
233420,1977,"Grandi Motori Trieste S.p.A. G.M.T. - Fiat, Ansaldo, C.R.D.A.",3,"IT",".",1,1,"123/41.72",NA,"0","0"
233517,1980,"Northern Illinois Gas Company",2,"US","IL",1,1,"60/698",9.81,"1","0"
233546,1978,"Societe d'Exploitation des Brevets Neiman SA.",3,"FR",".",1,2,"123/198D",NA,"0","0"
233871,1979,"Mack Trucks, Inc.",2,"US","PA",1,1,"123/41.35",7,"1","0"
233930,1976,"Japan Ships Machinery Development Association",3,"JP",".",1,3,"123/198E",NA,"0","0"
234025,1980,"The Budd Company",2,"US","MI",1,1,"123/557",10.09,"1","0"
234025,1981,"The Budd Company",2,"US","MI",1,1,"903/952",11,"1","0"
234225,1987,"FloScan Instrument Company, Inc.",2,"US","WA",1,2,"701/123",7.36,"1","0"
234313,1977,"The Hay-Mar Corporation",2,"US","KS",1,1,"123/142.5R",5.01,"1","0"
234480,1979,"The Secretary of State for Industry in Her Britannic Majesty's Government of the United Kingdom of Great Britain and Northern Ireland",7,"GB",".",1,2,"123/545",NA,"0","1"
235445,1976,"Svenska Rotor Maskiner AB",3,"SE",".",1,2,"123/246",NA,"0","0"
235465,1978,"Van Kooten B.V.",3,"NL",".",6,6,"123/46H",NA,"0","0"
235690,1980,"Kabushiki Kaisha IDK",3,"JP",".",1,1,"123/169V",NA,"0","0"
236577,1977,"Stromberg-Carlson Corporation",2,"US","NY",1,2,"123/445",5.24,"1","0"
236577,1978,"Stromberg-Carlson Corporation",2,"US","NY",1,1,"123/704",5.34,"1","0"
238615,1977,"Towmotor Corporation",2,"US","OH",1,1,"180/65.1",5.08,"1","0"
238615,1978,"Towmotor Corporation",2,"US","OH",2,3,"180/65.1",5.14,"1","0"
238615,1979,"Towmotor Corporation",2,"US","OH",1,1,"123/574",6.9,"1","0"
240139,1976,"C. A. V. Limited",3,"GB",".",2,2,"123/462",NA,"0","0"
240590,1980,"Kabushiki Kaisha Kyoritsu Seisakujo",3,"JP",".",1,1,"123/625",NA,"0","0"
242400,1979,"Drag Specialties, Inc.",2,"US","MN",1,2,"123/41.69",7.01,"1","0"
242622,1976,"Fuji Heavy Industries Ltd.",3,"JP",".",1,2,"123/90.1",NA,"0","0"
242622,1979,"Fuji Heavy Industries Ltd.",3,"JP",".",1,2,"123/438",NA,"0","0"
243319,1977,"Bayerische Motoren Werke Aktiengesellschaft",3,"JP",".",1,1,"123/146.5A",NA,"0","0"
243319,1978,"Bayerische Motoren Werke Aktiengesellschaft",3,"DE",".",1,7,"123/184.42",NA,"0","0"
243319,1979,"Bayerische Motoren Werke Aktiengesellschaft",3,"DE",".",1,7,"123/184.42",NA,"0","0"
243319,1980,"Bayerische Motoren Werke Aktiengesellschaft",3,"DE",".",6,13,"123/184.38",NA,"0","0"
243319,1985,"Bayerische Motoren Werke Aktiengesellschaft",3,"DE",".",1,2,"701/123",NA,"0","0"
243731,1979,"MTD Products Inc",2,"US","OH",1,1,"123/198.DC",6.9,"1","0"
243847,1976,"Motoren- und Turbinen-union Friedrichshafen GmbH",3,"DE",".",1,3,"123/198.DB",NA,"0","0"
243847,1976,"Motoren- und Turbinen-union Friedrichshafen GmbH",3,"JP",".",2,3,"123/198.DB",NA,"0","0"
243847,1977,"Motoren- und Turbinen-union Friedrichshafen GmbH",3,"JP",".",2,3,"123/385",NA,"0","0"
243847,1978,"Motoren- und Turbinen-union Friedrichshafen GmbH",3,"DE",".",2,7,"123/196S",NA,"0","0"
243847,1978,"Motoren- und Turbinen-union Friedrichshafen GmbH",3,"JP",".",2,7,"123/196S",NA,"0","0"
243847,1979,"Motoren- und Turbinen-union Friedrichshafen GmbH",3,"DE",".",1,4,"123/179.31",NA,"0","0"
243847,1980,"Motoren- und Turbinen-union Friedrichshafen GmbH",3,"DE",".",3,6,"123/556",NA,"0","0"
244485,1977,"Engine Research",2,"US","UT",1,2,"123/44R",4.88,"1","0"
244751,1976,"The Zenith Carburetor Company Limited",3,"AU",".",1,1,"123/179.18",NA,"0","0"
245038,1977,"Consiglio Nazionale Delle Ricerche",3,"IT",".",1,2,"123/325",NA,"0","0"
245677,1980,"California Controls Company",2,"US","CA",1,3,"123/198.DB",10.19,"1","0"
246046,1978,"Repco Research Proprietary Limited",3,"AU",".",1,1,"123/494",NA,"0","0"
246920,1978,"Northwestern University",2,"US","IL",1,1,"123/252",5.32,"1","0"
248074,1978,"Piper FM Limited",3,"GB",".",1,1,"123/593",NA,"0","0"
248207,1978,"SAID Iwao Yamamoto, by said Moriro Koga",15,"JP",".",1,2,"123/169.EL",NA,"0","0"
249898,1977,"The United States of America as represented by the United States Energy Research and Development Administration",6,"US","DC",1,1,"123/1A",5.39,"1","1"
252131,1979,"Zaklady Przemyslu Metalowego",3,"PL",".",1,17,"123/90.11",NA,"0","0"
252570,1979,"Sav-Car, Inc.",2,"US","MA",1,2,"123/198B",6.98,"1","0"
252975,1976,"United Technologies Corporation",2,"US","CT",1,1,"701/101",4.8,"1","0"
252975,1977,"United Technologies Corporation",2,"US","CT",1,2,"701/110",5.11,"1","0"
252975,1978,"United Technologies Corporation",2,"US","CT",1,3,"123/DIG12",5.34,"1","0"
252975,1980,"United Technologies Corporation",2,"US","CT",1,2,"123/557",10.1,"1","0"
252975,1981,"United Technologies Corporation",2,"US","CT",1,2,"701/110",11.38,"1","0"
252975,1982,"United Technologies Corporation",2,"US","CT",1,2,"60/272",10.3,"1","0"
252975,1984,"United Technologies Corporation",2,"US","CT",1,3,"701/123",9.11,"1","0"
252975,1986,"United Technologies Corporation",2,"US","CT",1,1,"701/101",7.45,"1","0"
254810,1978,"Owen, Wickersham & Erickson",2,"US","CA",1,1,"123/25E",5.48,"1","0"
254810,1979,"Owen, Wickersham & Erickson",2,"US","CA",3,3,"123/25E",7.47,"1","0"
256743,1985,"British Aerospace Public Limited Company",3,"GB",".",1,3,"701/104",NA,"0","0"
257953,1977,"Templet Industries, Inc.",2,"US","NY",1,1,"123/57.1",5.24,"1","0"
260761,1979,"Las Vegas Research, Inc.",2,"US","NV",1,1,"123/41.31",7.38,"1","0"
261778,1977,"Advanced Power Systems",2,"US","CT",1,1,"123/18R",5.11,"1","0"
263570,1979,"Ringspann Albrecht Maurer K.G.",3,"DE",".",1,2,"123/90.28",NA,"0","0"
263574,1984,"Invacare Corporation",2,"US","OH",1,1,"180/65.1",9.1,"1","0"
263758,1976,"Sigma Diesel",3,"FR",".",3,4,"123/373",NA,"0","0"
263758,1979,"Sigma Diesel",3,"FR",".",1,2,"123/501",NA,"0","0"
264699,1976,"British Leyland UK Limited",3,"GB",".",1,1,"123/90.52",NA,"0","0"
264699,1977,"British Leyland UK Limited",3,"GB",".",1,1,"123/643",NA,"0","0"
264699,1978,"British Leyland UK Limited",3,"GB",".",1,1,"123/547",NA,"0","0"
265171,1977,"Fuji Jukogyo Kabushiki Kaisha",3,"JP",".",8,18,"123/193.5",NA,"0","0"
265171,1978,"Fuji Jukogyo Kabushiki Kaisha",3,"JP",".",7,14,"123/193.5",NA,"0","0"
265171,1979,"Fuji Jukogyo Kabushiki Kaisha",3,"JP",".",1,1,"123/406.71",NA,"0","0"
265171,1985,"Fuji Jukogyo Kabushiki Kaisha",3,"JP",".",1,3,"701/110",NA,"0","0"
265555,1979,"The Scott & Fetzer Company",2,"US","OH",1,1,"123/41.86",6.9,"1","0"
265750,1982,"Halliburton Company",2,"US","OK",1,2,"701/123",10.25,"1","0"
266710,1979,"Shaw GMC Trucks Ltd.",3,"CA",".",2,2,"123/351",NA,"0","0"
267095,1985,"HITACHI AUTOMOTIVE SYSTEMS, LTD.",3,"JP",".",1,4,"701/110",NA,"0","0"
267503,1979,"Thomson-CSF",3,"FR",".",2,2,"123/406.66",NA,"0","0"
267646,1976,"The Cessna Aircraft Company",2,"US","KS",2,2,"123/41.86",4.75,"1","0"
268363,1976,"Societe des Procedes Modernes d'Inject Sopromi",3,"FR",".",1,1,"123/406.6",NA,"0","0"
269676,1977,"Agency of Industrial Science and Technology",7,"JP",".",1,2,"180/65.1",NA,"0","1"
269676,1978,"Agency of Industrial Science and Technology",7,"JP",".",1,5,"180/65.8",NA,"0","1"
269676,1979,"Agency of Industrial Science and Technology",7,"JP",".",1,2,"180/65.8",NA,"0","1"
269760,1976,"International Materials Corporation",2,"US","MA",1,1,"123/3",4.88,"1","0"
269779,1978,"Murata Manufacturing Co., Ltd.",3,"JP",".",1,2,"123/169R",NA,"0","0"
270322,1978,"Koppers Company, Inc.",2,"US","PA",1,2,"123/193.6",5.11,"1","0"
270351,1982,"Lear Siegler, Inc.",2,"US","CA",1,1,"701/123",10.82,"1","0"
272459,1976,"Motorola, Inc.",2,"US","IL",4,6,"123/599",4.93,"1","0"
272459,1977,"Motorola, Inc.",2,"US","IL",8,9,"123/609",5.23,"1","0"
272459,1978,"Motorola, Inc.",2,"US","IL",15,27,"123/406.66",5.32,"1","0"
272459,1979,"Motorola, Inc.",2,"US","IL",3,6,"123/406.64",7.27,"1","0"
272459,1980,"Motorola, Inc.",2,"US","IL",6,6,"123/146.5A",9.81,"1","0"
272459,1984,"Motorola, Inc.",2,"US","IL",1,2,"701/110",8.82,"1","0"
272459,1986,"Motorola, Inc.",2,"US","IL",3,3,"701/110",6.78,"1","0"
272459,1987,"Motorola, Inc.",2,"US","IL",1,2,"701/110",7.23,"1","0"
272896,1976,"Rolls-Royce Motors Limited",3,"GB",".",1,1,"123/209",NA,"0","0"
274855,1977,"Nisson Motor Co., Ltd.",3,"JP",".",1,1,"123/519",NA,"0","0"
276265,1979,"Ran-Z, Inc.",2,"US","IN",1,1,"123/47A",7.25,"1","0"
277176,1976,"Van Doorne's Bedrijfswagenfabriek Daf B.V.",3,"NL",".",1,1,"123/541",NA,"0","0"
278987,1986,"Alfa Romeo Auto S.p.A.",3,"IT",".",1,5,"701/105",NA,"0","0"
279241,1976,"Franke Motoren",3,"DE",".",1,1,"123/318",NA,"0","0"
280277,1978,"The Dow Chemical Company",2,"US","MI",1,2,"123/3",5.34,"1","0"
281364,1985,"Toyoda Jidosha Kogyo Kabushiki Kaisha",3,"JP",".",1,5,"60/272",NA,"0","0"
284251,1980,"Usui Kokusai Sangyo Kaisha Ltd.",3,"JP",".",1,1,"123/90.61",NA,"0","0"
285352,1978,"The United States of America as represented by the United States Department of Energy",6,"US","DC",1,2,"123/297",5.46,"1","1"
285352,1984,"The United States of America as represented by the United States Department of Energy",6,"US","DC",1,3,"60/516",9.83,"1","1"
285447,1983,"Energy Development Associates, Inc.",2,"US","MI",1,1,"180/65.29",9.34,"1","0"
285616,1980,"Arthur D. Little, Inc.",2,"US","MA",1,2,"123/204",9.69,"1","0"
285935,1978,"Clean Power Systems, Inc.",2,"US","IL",1,1,"123/572",5.32,"1","0"
286490,1978,"Comalco Aluminium (Bell Bay) Limited",3,"AU",".",1,1,"123/193.2",NA,"0","0"
286873,1978,"Megasystems, Inc.",2,"US","OH",1,1,"701/101",5.14,"1","0"
287956,1979,"F. D. Farnam Co.",2,"US","IL",1,1,"123/537",7.27,"1","0"
288968,1979,"Skarblacka Bil & Motor AB",3,"SE",".",1,1,"123/78A",NA,"0","0"
289130,1981,"Zemco, Inc.",2,"US","CA",1,2,"701/123",11.33,"1","0"
289595,1976,"Ethyl Corporation",2,"US","VA",4,4,"123/547",5.01,"1","0"
289595,1977,"Ethyl Corporation",2,"US","VA",3,3,"123/406.71",5.33,"1","0"
289595,1978,"Ethyl Corporation",2,"US","VA",2,2,"123/406.69",5.39,"1","0"
289595,1979,"Ethyl Corporation",2,"US","VA",2,2,"123/1A",7.01,"1","0"
289595,1980,"Ethyl Corporation",2,"US","VA",3,3,"123/1A",9.97,"1","0"
290053,1978,"AB Volvo Penta",3,"SE",".",2,2,"123/54.4",NA,"0","0"
290053,1979,"AB Volvo Penta",3,"SE",".",1,1,"123/73A",NA,"0","0"
290291,1977,"Les Usines Laprade",3,"FR",".",1,3,"123/698",NA,"0","0"
291092,1978,"Vysoke uceni technicke",3,"CZ",".",1,1,"123/467",NA,"0","0"
291445,1979,"Hydraulic Engine Development Group",2,"US","CT",1,1,"123/55.7",7.26,"1","0"
292204,1976,"Havera Development Ltd.",3,"GB",".",2,2,"123/56.4",NA,"0","0"
293460,1977,"Politechnika Krakowska",3,"PO",".",1,1,"123/534",NA,"0","0"
294097,1979,"Benwilco, Inc.",2,"US","AZ",1,1,"123/222",6.98,"1","0"
294597,1979,"Dynair Limited",3,"GB",".",1,1,"123/41.12",NA,"0","0"
296139,1979,"Delta Systems, Inc.",2,"US","OH",1,1,"123/650",6.9,"1","0"
297100,1976,"Airco, Inc.",2,"US","NJ",1,1,"60/698",4.95,"1","0"
297205,1976,"Gateway of Discovery, Inc.",2,"US","ID",1,3,"123/204",4.98,"1","0"
297827,1976,"Scientific Enterprises, Inc.",2,"US","CO",1,1,"123/536",4.9,"1","0"
297827,1978,"Scientific Enterprises, Inc.",2,"US","CO",1,1,"123/538",5.05,"1","0"
298496,1976,"Caterpillar Tractor Co.",2,"US","IL",6,13,"123/41.41",4.93,"1","0"
298496,1977,"Caterpillar Tractor Co.",2,"US","IL",11,19,"123/179.3",5.23,"1","0"
298496,1978,"Caterpillar Tractor Co.",2,"US","IL",25,44,"123/198E",5.32,"1","0"
298496,1979,"Caterpillar Tractor Co.",2,"US","IL",17,35,"123/41.34",7.27,"1","0"
298496,1980,"Caterpillar Tractor Co.",2,"US","IL",15,25,"123/188.14",9.81,"1","0"
298916,1982,"Reliance Electric Company",2,"US","OH",1,1,"180/65.51",10.29,"1","0"
299118,1978,"The Lubrizol Corporation",2,"US","OH",1,3,"123/196R",5.14,"1","0"
300250,1979,"Foster-Miller, Inc.",2,"US","MA",1,1,"123/537",6.98,"1","0"
300391,1978,"Dresser Industries, Inc.",2,"US","TX",1,1,"123/568.31",4.88,"1","0"
300537,1987,"Diesel Kiki C., Ltd.",3,"JP",".",1,2,"701/123",NA,"0","0"
301052,1976,"Suzuki Jidosha Kogyo Kabushiki Kaisha",3,"JP",".",1,2,"123/193.2",NA,"0","0"
301611,1976,"Audi Nsu Auto Union Aktiengesellschaft",3,"DE",".",3,3,"123/193.5",NA,"0","0"
301611,1977,"Audi Nsu Auto Union Aktiengesellschaft",3,"DE",".",1,5,"123/41.13",NA,"0","0"
301611,1977,"Audi Nsu Auto Union Aktiengesellschaft",3,"JP",".",1,5,"123/41.13",NA,"0","0"
301611,1978,"Audi Nsu Auto Union Aktiengesellschaft",3,"DE",".",5,7,"123/142.5R",NA,"0","0"
301611,1978,"Audi Nsu Auto Union Aktiengesellschaft",3,"JP",".",1,7,"123/142.5R",NA,"0","0"
301611,1979,"Audi Nsu Auto Union Aktiengesellschaft",3,"DE",".",7,15,"123/454",NA,"0","0"
301611,1980,"Audi Nsu Auto Union Aktiengesellschaft",3,"DE",".",4,11,"123/193.5",NA,"0","0"
301611,1981,"Audi Nsu Auto Union Aktiengesellschaft",3,"DE",".",1,3,"123/325",NA,"0","0"
301691,1976,"Rohr Industries, Inc.",2,"US","CA",2,3,"123/195A",5.04,"1","0"
301692,1976,"Ruapehu Pty. Ltd.",3,"AU",".",1,1,"123/54.3",NA,"0","0"
302515,1976,"J. H. Westerbeke Corporation",2,"US","MA",1,1,"123/196M",4.88,"1","0"
303545,1982,"Calspan Corporation",2,"US","NY",2,2,"180/65.225",10.45,"1","0"
303555,1978,"Trail Manufacturing Ltd.",3,"CA",".",1,1,"123/196.CP",NA,"0","0"
304368,1976,"Sullivan Products, Inc.",2,"US","PA",1,1,"123/185.7",4.9,"1","0"
305104,1978,"The Zenith Carburetter Company Limited",3,"AU",".",1,2,"123/179.18",NA,"0","0"
305104,1978,"The Zenith Carburetter Company Limited",3,"GB",".",1,2,"123/179.18",NA,"0","0"
305104,1980,"The Zenith Carburetter Company Limited",3,"GB",".",1,1,"123/179.16",NA,"0","0"
307279,1977,"Tokai TRW & Co., Ltd.",3,"JP",".",1,2,"123/260",NA,"0","0"
307279,1978,"Tokai TRW & Co., Ltd.",3,"JP",".",1,2,"123/536",NA,"0","0"
307279,1980,"Tokai TRW & Co., Ltd.",3,"JP",".",1,3,"123/169.EL",NA,"0","0"
307672,1976,"Barbron Corporation",2,"US","MI",1,1,"123/198D",4.89,"1","0"
308291,1978,"Saab-Scania Aktiebolag",3,"SE",".",2,4,"123/1R",NA,"0","0"
308459,1987,"Stirling Thermal Motors, Inc.",2,"US","MI",1,2,"60/516",7.13,"1","0"
308907,1980,"Edoardo Weber - Fabbrica Italiana Carburatori S.p.A.",3,"IT",".",1,1,"123/699",NA,"0","0"
309344,1976,"Sweetheart Plastics, Inc.",2,"US","MA",1,2,"123/611",4.88,"1","0"
311005,1976,"Kieley & Mueller, Inc.",2,"US","NY",1,1,"123/336",4.97,"1","0"
311246,1976,"Quadratics Inc.",2,"US","RI",1,1,"123/51R",4.69,"1","0"
312151,1976,"David Brown Tractors Limited",3,"GB",".",1,2,"123/73S",NA,"0","0"
312151,1980,"David Brown Tractors Limited",3,"GB",".",1,1,"123/41.35",NA,"0","0"
313377,1978,"Fabbrica Italiana Magneti Marelli S.p.A.",3,"IT",".",1,2,"123/610",NA,"0","0"
313377,1979,"Fabbrica Italiana Magneti Marelli S.p.A.",3,"IT",".",1,1,"123/406.63",NA,"0","0"
313377,1980,"Fabbrica Italiana Magneti Marelli S.p.A.",3,"IT",".",1,1,"123/674",NA,"0","0"
313754,1978,"UOP LLC",2,"US","IL",1,4,"123/703",5.32,"1","0"
314293,1976,"The United States of America as represented by the Secretary of the Army",6,"US","DC",3,4,"123/41.12",5.08,"1","1"
314293,1977,"The United States of America as represented by the Secretary of the Army",6,"US","DC",1,1,"123/41.12",5.39,"1","1"
314293,1978,"The United States of America as represented by the Secretary of the Army",6,"US","DC",3,4,"123/353",5.46,"1","1"
